NO.,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,AZS3,AZS4,AZS5,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN2I1,DN2I2,DN2I3,DN2I4,DN2I5,ASI1,ASI2,ASI3,ASI4,ASI5,DSI1,DSI2,DSI3,DSI4,DSI5,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANS3,ANS4,ANS5,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,ANI1,ANI2,ANI3,ANI4,ANI5,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5
184,2.933544,0.832099,5.959753,55.197537,2.523961,0.669025,0.043918,2.834611,250.535996,0.564132,0.404974,0.027083,-99,-99,0.335964,62.957309,348.973662,28.140687,3.288124,59.027195,2.097922,0.350857,5.197325,79.623756,2.057067,2.482206,0.496064,5.647662,75.411772,2.425099,0.062235,0.000299,0.899183,2679.073674,0.062154,0.317896,0.008043,2.024112,518.55683,0.312429,0.178519,0.003015,1.472456,1043.438853,0.153751,4.132642,1.359295,7.298039,39.888987,4.061577,2.320744,0.509583,5.309016,80.264527,1.998765,0.809061,0.050483,3.242051,206.08259,0.807996,35.387527,103.607,21.249737,5.548542,34.093527,1.695914,0.260945,4.580056,93.76756,1.527813,19.914276,31.249109,16.041783,8.966113,19.677267,5.762762,2.609735,8.63237,30.892309,5.701795,0.869545,0.058397,3.360451,199.734271,0.86778,1.173339,0.129379,3.742206,175.254984,0.945185,11.304086,9.869116,12.116277,15.364175,11.281145,0.411566,0.013236,2.308404,413.313979,0.408216
185,9.447685,3.004396,18.172125,164.10427,7.873283,0.417048,0.005786,3.832215,3820.043609,0.354129,0.232246,0.002841,-99,-99,-99,954.376115,26100.97447,188.462657,1.926125,915.885794,1.180038,0.038203,6.660265,1393.643277,1.154551,4.914172,0.662106,13.594263,352.854191,4.81272,0.022913,0.000014,0.932994,69252.14938,0.022902,0.181127,0.000896,2.611026,8755.486398,0.17769,0.096347,0.000291,1.863283,18621.62771,0.086076,6.882822,1.294109,16.095443,230.407537,6.752204,3.661173,0.420318,11.486051,490.042835,3.270906,0.87068,0.019968,5.75136,1822.424984,0.870275,204.546478,1152.683313,87.651195,8.592788,199.827656,2.070157,0.13174,8.655301,725.838473,1.86543,166.49341,740.72947,79.392435,9.908632,165.263597,6.20843,1.039887,15.314317,272.749128,6.136833,0.945522,0.02354,5.993733,1704.703514,0.945259,0.623326,0.012257,4.728551,3123.600587,0.550465,35.929843,33.991426,36.947853,44.860619,35.91984,0.150016,0.000606,2.381157,11125.56845,0.148434
186,7.782438,2.500354,14.97751,139.921209,6.149104,0.502358,0.010359,3.829898,2182.178578,0.41256,0.281977,0.005359,-99,-99,0.18107,540.462806,9890.135904,130.208225,2.374057,519.536328,1.476816,0.071701,6.834523,788.85009,1.443571,4.052857,0.531376,11.337926,301.753709,3.981456,0.027292,0.000023,0.934444,40727.37996,0.027282,0.218195,0.001536,2.631776,5009.289219,0.214704,0.115644,0.000485,1.883458,10010.94818,0.105998,6.98224,1.572613,14.887572,156.540288,6.870515,3.700604,0.496683,10.65445,312.842131,3.39192,0.873348,0.023853,5.286015,1272.730624,0.873024,140.348678,642.845186,66.644407,8.905994,137.248631,2.021116,0.154097,7.801614,514.260245,1.776033,115.492772,426.450429,60.594396,9.95821,113.899939,6.499617,1.460139,14.288499,193.082236,6.283403,0.93684,0.027453,5.474655,1212.761352,0.936401,0.763438,0.022185,4.816905,1717.5577,0.687013,29.978884,28.111864,30.969324,37.898792,29.964817,0.187876,0.001219,2.430336,6547.909928,0.181986
187,5.055177,1.532527,9.731327,87.843849,4.335142,0.636523,0.024426,3.470731,702.818927,0.566687,0.360549,0.011864,-99,-99,-99,164.190966,1443.932088,56.773181,2.979767,158.047788,1.870211,0.188924,6.063801,248.62425,1.809702,3.030676,0.47608,7.749574,156.593898,2.974796,0.042423,0.00009,0.920987,10307.50667,0.042398,0.27863,0.00401,2.351063,1566.10097,0.274148,0.150614,0.001331,1.696621,3195.210156,0.13705,5.572603,1.604031,10.514272,78.305048,5.482957,3.012279,0.532508,7.58752,159.760508,2.740999,0.848466,0.036037,4.118779,515.375334,0.847968,65.119084,222.231612,35.869129,7.451099,63.53563,1.962834,0.212382,6.174627,216.189379,1.844557,45.730863,106.91446,30.134433,9.724223,45.013211,6.218051,2.258115,11.001591,79.097213,5.926174,0.901858,0.040717,4.246376,493.486316,0.901313,0.986405,0.066484,4.237009,713.525184,0.7958,18.037166,16.286713,18.990371,24.674316,18.026267,0.289284,0.004893,2.373353,1675.336715,0.275944
188,4.866967,1.443304,9.365792,83.103178,4.289734,0.641195,0.025485,3.409509,636.55634,0.581155,0.362443,0.012,-99,-99,0.287151,147.543673,1224.622804,52.478488,2.961939,142.309471,1.863843,0.19753,5.900914,226.207159,1.804605,2.982723,0.485691,7.492956,143.63093,2.927202,0.044369,0.000104,0.918009,8942.092094,0.04434,0.280647,0.004281,2.299843,1416.108917,0.276139,0.15211,0.001431,1.661061,2906.171337,0.138071,5.332294,1.545483,10.024783,74.532048,5.246636,2.890088,0.516465,7.240398,152.956386,2.62335,0.843015,0.037452,4.001509,470.636426,0.842466,60.931579,204.816549,33.819993,7.170096,59.467521,1.963788,0.219887,6.037967,197.509429,1.869972,41.539012,92.857494,27.991456,9.679343,40.874424,6.128927,2.331366,10.640116,72.620345,5.832331,0.896643,0.042361,4.126924,449.422364,0.896147,0.98366,0.070242,4.115665,671.913869,0.784082,17.036212,15.29231,17.988845,23.653809,17.026797,0.299736,0.00559,2.353102,1466.032199,0.285353
189,4.883733,1.362645,9.511592,83.240699,4.619536,0.620861,0.023723,3.361728,681.140223,0.56799,0.359361,0.012008,-99,-99,0.231947,161.426341,1540.398938,54.522294,2.92913,151.301527,1.807064,0.204041,5.762721,233.326092,1.699693,3.094293,0.53122,7.618673,140.698788,3.017073,0.04406,0.000102,0.914715,8993.381689,0.044014,0.270603,0.004003,2.256244,1471.44255,0.265203,0.148954,0.001419,1.620564,3635.890094,0.123182,5.141452,1.445006,9.834739,77.444345,5.038856,2.830134,0.512381,7.063876,191.362637,2.340466,0.837142,0.03696,3.987151,473.335878,0.836258,63.887908,228.534478,34.577837,6.91672,61.998727,1.969072,0.214821,6.074469,200.073649,1.913719,42.57484,98.19542,28.305009,9.81207,41.666878,5.949743,2.139008,10.509114,71.426206,5.711309,0.896365,0.042318,4.12649,448.181182,0.896048,1.006692,0.094851,-99,-99,-99,17.030928,15.276677,17.986953,23.588483,17.024907,0.292716,0.005274,2.327782,1434.366715,0.279712
190,4.510279,1.397649,8.863511,81.875868,3.741852,0.534875,0.018462,3.08597,694.070899,0.465182,0.299305,0.008793,-99,-99,0.237511,170.132959,1606.108777,56.411989,2.544665,164.59027,1.610324,0.139505,5.517159,238.500156,1.594194,3.338275,0.605731,7.930921,121.911335,3.282442,0.043384,0.000099,0.907741,8695.347298,0.043352,0.245791,0.003276,2.152984,1532.433111,0.242169,0.131889,0.001066,1.550567,3037.459507,0.121257,4.670028,1.182751,9.384641,80.654374,4.601219,2.505883,0.384672,6.758764,159.86629,2.303892,0.824301,0.035815,3.956753,457.649858,0.823688,70.165325,271.017236,36.302514,5.958805,68.559714,1.867273,0.213231,5.822499,191.542065,1.696768,41.791494,93.735483,28.109298,9.448172,41.380318,5.998552,1.947796,10.63959,67.306611,5.918758,0.901722,0.042877,4.138175,428.812444,0.900856,0.850419,0.042248,3.971552,476.577357,0.811846,17.132727,15.478685,18.037885,22.569076,17.116256,0.286792,0.004398,2.329791,1369.587746,0.284594
191,5.310354,1.569438,10.161265,84.765177,5.013869,0.701551,0.029854,3.646115,677.374764,0.626499,0.402367,0.015176,-99,-99,0.329527,166.096515,1535.242487,56.866325,3.324523,157.350013,1.794728,0.165423,5.96988,251.373788,1.768768,2.895862,0.437045,7.571998,172.211185,2.838538,0.04276,0.000092,0.924632,10680.64214,0.042734,0.293053,0.004426,2.411412,1548.224576,0.288395,0.159435,0.001486,1.740426,3192.435935,0.141991,5.861063,1.770432,10.784162,77.411229,5.767903,3.188706,0.594511,7.783423,159.621797,2.839819,0.855207,0.036613,4.135078,534.032107,0.854677,61.549596,200.035821,34.850966,8.300309,59.931215,2.042335,0.22902,6.309236,219.203199,1.935826,48.060162,118.053429,30.913352,10.121555,47.494714,5.521371,1.537434,10.49825,84.620254,5.500662,0.897883,0.040361,4.236971,518.530525,0.897308,0.970629,0.053871,4.30867,497.015397,0.876386,17.957665,16.144349,18.948312,25.926526,17.946162,0.26277,0.003479,2.290446,1742.686797,0.261869
192,11.337917,3.547037,21.486117,186.270832,10.053453,0.363285,0.003694,3.854436,5970.961843,0.328066,0.195604,0.001586,-99,-99,0.109009,1455.834385,52899.6684,247.842149,1.673984,1400.635737,0.977351,0.023428,6.439709,2298.22391,0.951741,5.766163,0.80175,15.67437,394.136462,5.66152,0.020137,0.000009,0.930436,106551.35,0.020128,0.153271,0.000565,2.556396,14240.40911,0.150689,0.080846,0.000178,1.821107,31404.27546,0.073241,6.59066,1.044146,16.763413,331.172305,6.479639,3.476396,0.329674,11.941799,730.331987,3.149384,0.865903,0.017452,6.101275,2477.938373,0.865517,273.526901,1806.079201,107.938412,8.375202,268.378319,2.193778,0.124515,9.561165,942.286487,2.052586,215.50296,1097.738006,96.064648,10.374323,213.719514,6.030139,0.858358,16.074995,367.072445,5.989936,0.948982,0.02095,6.387715,2279.623114,0.948828,0.518836,0.007973,4.551839,5566.94465,0.443753,40.806222,38.736959,41.887049,53.014491,40.799585,0.127943,0.000388,2.3407,17208.05465,0.126918
193,3.246963,0.899142,6.833931,79.298339,2.562809,0.505773,0.020836,2.730711,479.08967,0.426353,0.292855,0.011447,-99,-99,0.19433,114.004115,998.929844,41.355554,2.81687,99.432208,2.304702,0.467857,5.817381,130.225747,1.956674,3.125871,0.635115,7.036339,84.522692,3.062784,0.05029,0.000158,0.896748,4709.610649,0.05023,0.256018,0.004238,2.015316,913.221787,0.25169,0.138946,0.001431,1.455283,1778.365148,0.125751,4.096295,1.084801,8.061266,57.076362,4.027044,2.223138,0.3663,5.821131,111.147822,2.01202,0.804633,0.04056,3.586992,294.350666,0.80368,56.67397,212.485853,29.891072,4.84223,55.011335,1.648076,0.199789,5.016147,138.255451,1.496453,27.944459,54.380892,20.784302,9.558957,25.953522,7.786771,4.997606,10.785714,39.30446,6.827337,0.896995,0.050405,3.787282,273.482186,0.89594,1.319697,0.286342,-99,-99,0.51433,14.351924,12.903637,15.149127,17.092637,14.335047,0.438422,0.016984,2.535442,700.8066,0.37142
194,9.675021,3.054605,18.647963,168.991342,8.095817,0.409839,0.005446,3.849779,4110.558172,0.348602,0.228226,0.002671,-99,-99,-99,1015.733715,28650.09077,197.08529,1.890241,976.90499,1.167013,0.036378,6.710722,1483.635946,1.14232,5.003403,0.669114,13.895302,364.599396,4.8984,0.022351,0.000013,0.933545,74592.29665,0.022341,0.178338,0.000847,2.624402,9346.201163,0.174872,0.09484,0.000275,1.873068,19767.63599,0.08484,6.955165,1.288808,16.389387,239.646184,6.820018,3.698771,0.41848,11.697305,506.862461,3.308765,0.871708,0.019502,5.829987,1912.622991,0.871305,213.806739,1227.644347,90.778468,8.644198,208.812488,2.069184,0.127787,8.772564,765.684574,1.870376,174.487363,791.238586,82.356235,9.877507,173.343365,6.253667,1.02875,15.569368,285.402958,6.178979,0.946944,0.023004,6.076683,1787.663122,0.946701,0.615553,0.011602,4.764302,3322.409039,0.545587,36.930816,34.989419,37.94887,45.837516,36.921331,0.147143,0.000568,2.388956,11963.54466,0.145561
195,7.844373,2.498693,15.111623,136.571449,6.364063,0.514404,0.010954,3.872539,2139.072079,0.421657,0.289535,0.005748,-99,-99,-99,544.954868,10087.45778,130.670084,2.419433,522.50767,1.452278,0.067972,6.789561,783.385054,1.428623,3.975548,0.511711,11.228272,308.251179,3.90418,0.027368,0.000023,0.935738,40622.52624,0.027358,0.223087,0.001606,2.660981,4900.465497,0.21947,0.118391,0.00051,1.904614,9904.39749,0.108198,7.138796,1.644503,15.052784,153.139547,7.023042,3.788524,0.521735,10.774126,309.512422,3.462333,0.875764,0.023985,5.293331,1269.453945,0.875445,137.291888,615.523404,65.908513,9.127134,134.205674,2.021167,0.154005,7.802387,514.735833,1.776648,118.200669,443.461786,61.385502,9.836232,117.320174,6.165651,1.219723,14.002336,194.943944,6.090182,0.936839,0.027453,5.474653,1212.735293,0.936401,0.763695,0.021093,4.830241,1723.094138,0.69074,29.978833,28.11167,30.969311,37.897978,29.96482,0.179397,0.001027,2.390024,6557.999645,0.177652
196,5.107223,1.71442,9.760966,95.470004,3.889899,0.632033,0.025557,3.496359,758.600057,0.534318,0.364035,0.014296,-99,-99,-99,177.847674,1639.388422,60.438663,3.123738,170.008462,1.939319,0.193188,6.323191,271.12293,1.869847,3.097508,0.476394,8.021935,170.809486,3.031061,0.040595,0.000079,0.923161,11818.41476,0.040569,0.275704,0.003759,2.394828,1738.30743,0.270542,0.149986,0.00129,1.726856,3725.757197,0.133578,5.789775,1.657884,10.974483,82.776544,5.681374,3.149715,0.568756,7.913449,177.417009,2.80514,0.8525,0.034652,4.230454,562.781655,0.851951,70.04396,246.466415,38.08042,7.827774,68.040175,1.950411,0.215575,6.240413,231.682321,1.75567,48.615921,115.438084,31.829763,10.037845,47.819053,6.579213,2.396646,11.581198,85.949228,6.229378,0.907123,0.039262,4.363486,543.146566,0.906208,1.027471,0.068197,4.345674,2341.722499,0.679848,19.049589,17.314754,19.996003,25.864122,19.030359,0.290695,0.004659,2.436473,1895.849158,0.276244
197,6.519498,1.878304,12.886787,113.401361,5.737076,0.402763,0.007367,3.201483,1899.118926,0.356167,0.222423,0.003419,-99,-99,-99,473.263316,8896.143838,111.996523,1.812434,455.76856,1.211327,0.056992,5.684419,645.640982,1.182331,4.496636,0.778841,10.962686,180.771275,4.405276,0.030869,0.000035,0.912756,24369.69771,0.030844,0.188292,0.001364,2.243986,4035.531443,0.184735,0.10043,0.000446,1.605569,8637.083222,0.090451,5.083872,0.994551,11.660095,149.464128,4.987839,2.711616,0.3252,8.342782,319.891971,2.442166,0.833458,0.025769,4.742821,902.581397,0.83279,136.756485,723.785509,60.41879,6.030468,133.632389,1.909587,0.151753,7.056698,379.244491,1.77442,86.397498,279.952553,48.222183,8.984678,85.852423,5.999044,1.362441,12.694434,131.589048,5.939588,0.929275,0.032006,5.008585,821.460012,0.928942,0.64537,0.019165,4.030517,1592.784474,0.553367,25.090413,23.33258,26.025373,30.424445,25.081443,0.198873,0.001498,2.311003,3924.421667,0.196785
198,3.017534,0.873296,6.03939,54.37207,2.576732,0.681743,0.04551,2.863339,248.178091,0.576983,0.409479,0.026758,-99,-99,0.28835,60.866136,312.770043,27.827492,3.230205,58.355458,2.098027,0.345807,5.20712,80.821904,2.072456,2.435379,0.478572,5.5938,76.601402,2.379434,0.062513,0.000301,0.901179,2669.212106,0.062429,0.324858,0.008378,2.046576,508.258352,0.319473,0.181876,0.003051,1.490337,1037.013106,0.157707,4.223158,1.415811,7.379035,39.096796,4.153144,2.364382,0.515655,5.373487,79.770239,2.050193,0.812663,0.050934,3.249248,205.324008,0.811577,34.559131,98.846942,21.002583,5.657247,33.32227,1.696785,0.259214,4.587348,94.254685,1.537541,19.957493,31.030785,16.082669,8.672694,19.836905,5.716276,2.611451,8.581197,32.168605,5.615009,0.869478,0.058377,3.360406,199.641407,0.867802,1.153853,0.116062,3.761974,182.222658,0.979197,11.303215,9.865645,12.116117,15.357031,11.281428,0.407442,0.013036,2.295727,430.52948,0.40344
199,4.28543,1.301716,8.532948,85.23894,3.320929,0.521407,0.018757,3.011486,692.545657,0.431911,0.30705,0.010841,-99,-99,-99,167.593631,1682.409387,55.468628,2.498827,156.319139,1.861151,0.223929,5.819896,221.419494,1.71797,3.354565,0.625806,7.929044,120.116755,3.264609,0.043339,0.000099,0.907138,8233.853546,0.043282,0.24721,0.003348,2.155765,1435.880578,0.241928,0.136079,0.001203,1.550226,3125.075043,0.115536,4.696997,1.208674,9.39676,75.572662,4.596635,2.585499,0.434241,6.75728,164.477634,2.195184,0.823444,0.03578,3.954123,433.360713,0.822349,71.442224,287.724495,36.527054,5.817031,69.037095,1.777405,0.19884,5.655491,189.96121,1.586651,40.275217,89.52615,27.457219,9.115149,38.988161,6.941313,3.188332,11.221325,63.889589,6.37905,0.906452,0.043335,4.148928,406.676209,0.905506,1.017566,0.107039,-99,-99,-99,17.222595,15.644029,18.084758,21.404011,17.204608,0.328275,0.007341,2.435082,1320.005622,0.299721
200,3.113505,0.80432,6.459216,57.361413,2.840651,0.495124,0.021108,2.555281,375.883862,0.435427,0.284401,0.01052,-99,-99,0.228972,94.065633,682.512086,35.939522,2.214104,90.507087,1.63733,0.198621,4.765898,111.612534,1.607714,3.029047,0.682268,6.478395,65.386629,2.966626,0.055974,0.000224,0.884886,3212.002354,0.055886,0.255974,0.00484,1.884976,699.780904,0.25163,0.139611,0.001654,1.36378,1368.397052,0.126054,3.583641,0.948718,7.052936,49.98435,3.522821,1.954558,0.324185,5.102797,97.742647,1.76476,0.783639,0.044001,3.310941,229.42874,0.782406,48.7116,179.508516,25.925063,4.185094,47.318375,1.617147,0.209096,4.683064,108.918628,1.514059,23.876573,41.222483,18.255347,7.812812,23.732426,5.700438,2.379225,8.907577,33.548897,5.636288,0.884489,0.055994,3.518027,209.31568,0.883582,0.887009,0.066899,3.437067,224.840246,0.799864,12.382853,10.974801,13.163252,14.95112,12.370151,0.359137,0.009394,2.236997,517.024807,0.355789
201,2.554745,0.745418,5.088752,47.747374,2.114617,0.779748,0.069327,2.824248,155.150673,0.667058,0.474517,0.040753,-99,-99,-99,36.198602,132.637016,19.690014,3.843162,34.331189,2.568114,0.661219,5.26003,49.775647,2.469108,2.073175,0.406857,4.751509,64.0009,2.032148,0.073775,0.000496,0.900595,1618.111495,0.073692,0.371941,0.012907,2.015966,315.838991,0.366967,0.210761,0.00473,1.485532,581.887805,0.18962,4.091348,1.561698,6.686202,28.712636,4.03664,2.318367,0.572348,4.926952,52.898891,2.085825,0.81153,0.060004,2.986937,147.101045,0.81061,24.367256,58.25374,16.214604,5.771241,23.447339,1.655228,0.288127,4.17622,69.658233,1.512651,14.042178,18.605675,12.354946,8.813888,13.683058,6.105617,4.277217,8.013087,23.792783,5.629457,0.849525,0.065931,3.055031,146.628139,0.84742,1.392756,0.269714,-99,-99,-99,9.344772,7.977671,10.132391,13.329831,9.321615,0.519024,0.030615,2.34074,265.802839,0.482464
202,2.254418,0.742963,4.482481,42.137709,1.780886,0.923951,0.128755,2.857225,105.655281,0.716868,0.605666,0.09848,-99,-99,0.394049,26.301323,78.75972,15.880299,5.48541,23.946413,2.79151,0.793559,5.270574,35.162552,2.763693,1.76305,0.32436,4.176234,64.179928,1.725287,0.082369,0.00068,0.907348,1192.542551,0.082286,0.43366,0.019256,2.076124,219.895791,0.428373,0.253452,0.007639,1.551234,378.100086,0.227152,4.336602,1.925608,6.565279,21.989579,4.283731,2.53452,0.763944,4.905431,37.810009,2.271515,0.823695,0.067983,2.869287,119.254255,0.822864,18.476935,37.740217,13.399827,7.021213,17.407664,1.592804,0.333267,3.840394,57.789716,1.363493,11.984427,14.799357,10.903655,9.0949,11.78998,5.499537,3.177207,7.370488,20.541365,5.366845,0.84072,0.071477,2.895244,126.663707,0.835692,1.603611,0.294811,3.906128,64.52193,1.426739,8.407196,7.147658,9.155565,12.666371,8.356919,0.533909,0.029071,2.305154,192.364138,0.528911
203,10.759428,3.262256,20.692005,185.66444,9.576244,0.393998,0.004407,3.956035,5249.907843,0.349125,0.2178,0.001993,-99,-99,-99,1249.96347,40537.88916,226.871478,1.802758,1202.866554,1.093392,0.029605,6.741893,1887.278787,1.070817,5.369132,0.716367,14.935442,405.677548,5.253491,0.020766,0.00001,0.933787,96634.74507,0.020756,0.166634,0.000688,2.632139,12133.33463,0.163288,0.088682,0.000225,1.876589,26622.93216,0.07862,6.998608,1.213566,17.058211,288.88892,6.858076,3.724634,0.397049,12.161689,633.879337,3.302024,0.872164,0.018128,6.051629,2300.827264,0.871751,247.314411,1524.994486,101.324098,8.876565,241.594809,2.156213,0.122253,9.370135,902.708512,2.01729,200.541956,975.174928,91.572749,10.277452,198.793579,6.287561,0.965092,16.201749,335.404372,6.213769,0.948662,0.021434,6.311953,2137.418679,0.948517,0.575724,0.009349,4.778619,4371.683767,0.504168,39.843787,37.809827,40.906132,50.890921,39.837729,0.13729,0.00046,2.394404,15202.92554,0.135745
204,4.154743,1.171975,8.717877,98.360493,3.46392,0.400425,0.009817,2.736515,960.47403,0.346056,0.223829,0.004757,-99,-99,0.198346,233.251249,3111.387675,66.779221,2.250126,210.894793,1.564692,0.153269,5.465391,272.697318,1.43635,4.111784,0.880592,9.021867,104.658776,4.028256,0.039721,0.000079,0.890983,9985.277862,0.039664,0.194246,0.00195,1.962624,2052.633112,0.19093,0.104278,0.000646,1.406869,4228.357047,0.093409,3.884929,0.779921,8.77712,102.631656,3.81859,2.085558,0.25821,6.291708,211.417852,1.868187,0.794411,0.031643,3.984595,499.263893,0.793285,95.643165,481.272648,43.462349,4.606634,93.293425,1.787115,0.193157,5.820908,207.467223,1.601301,44.248336,105.975462,29.318154,10.931662,41.369677,7.299755,3.253721,11.825137,61.002265,6.736326,0.910644,0.041547,4.266562,448.205152,0.909706,0.840541,0.069486,3.720444,927.094044,0.562019,18.212885,16.618927,19.080647,22.410258,18.194125,0.319952,0.006602,2.463071,1391.047282,0.290249
205,5.410449,1.614779,10.586257,96.328272,4.736667,0.554137,0.017653,3.390949,973.149148,0.493167,0.312356,0.008902,-99,-99,0.222961,229.959717,2571.937332,70.411393,2.681576,220.198253,1.615632,0.123335,5.932461,336.125333,1.583882,3.456657,0.565562,8.674155,165.105237,3.382805,0.038313,0.000067,0.91792,13715.87162,0.038285,0.245674,0.002857,2.313212,2161.790508,0.240833,0.132812,0.000969,1.665503,4506.236969,0.119476,5.404817,1.382637,10.849926,98.263205,5.298327,2.921861,0.46879,7.8119,204.828953,2.628472,0.842879,0.032339,4.305424,623.44871,0.842273,83.041633,328.798209,42.470004,7.029397,80.900578,1.96496,0.196347,6.47408,258.103341,1.842886,55.574044,143.388796,34.869511,9.835403,54.954309,6.059808,1.721452,11.505392,91.964146,5.977012,0.910684,0.037741,4.475407,586.732871,0.910157,0.8638,0.040323,4.250207,725.276766,0.777091,20.03504,18.266427,20.991517,26.669676,20.02345,0.253805,0.003002,2.35612,2156.966333,0.250941
206,1.091388,0.27983,2.597322,35.18377,0.864638,0.952844,0.287282,2.265365,41.422172,0.57438,0.732143,0.302404,-99,-99,0.144079,9.166604,13.966188,7.710409,10.409143,7.448297,4.566197,4.153887,5.459708,9.136209,4.023739,1.367222,0.277027,3.077533,36.433189,1.337868,0.114955,0.001892,0.896799,354.910081,0.114831,0.515638,0.038537,1.896531,76.235852,0.512079,0.321429,0.018335,1.460342,111.372054,0.289798,3.609464,1.888316,5.017749,10.890836,3.584551,2.25,0.898438,3.863702,15.910293,2.028589,0.804683,0.092706,2.372706,50.70144,0.803819,10.225272,17.714334,8.15516,8.395838,8.539437,1.232371,0.386627,2.703046,29.598313,0.896695,5.178263,4.132795,5.931252,11.304157,4.825053,6.907241,7.871257,6.795864,7.311206,6.240214,0.823947,0.100447,2.389238,60.64153,0.806235,3.053571,3.17969,4.098026,18.133867,1.944604,5.767629,4.921885,6.32133,8.663076,5.643646,1.009254,0.169901,2.615198,40.23804,0.950286
207,2.793268,0.863567,5.556598,50.308099,2.352745,0.763964,0.067957,2.90094,190.264269,0.643401,0.470335,0.045342,-99,-99,-99,46.420969,193.029794,23.295242,4.055533,43.670496,2.293061,0.446218,5.233753,62.552149,2.272371,2.174932,0.410715,5.081269,73.528152,2.127923,0.06823,0.000389,0.904619,2084.448866,0.068159,0.362261,0.011299,2.076493,387.43524,0.356421,0.205062,0.004259,1.526271,726.934767,0.183253,4.347131,1.627066,7.193183,32.28627,4.277054,2.46074,0.61334,5.287157,60.577897,2.19904,0.818756,0.055978,3.133691,173.704072,0.817914,27.965288,70.036225,18.136828,6.1746,26.830647,1.670829,0.279641,4.371931,81.672141,1.517485,17.272574,25.28951,14.361917,8.779099,17.097424,5.553839,2.668095,8.127527,28.281448,5.45791,0.860764,0.062069,3.211686,173.168451,0.858356,1.269415,0.151935,3.839722,121.070074,1.187432,10.329171,8.937982,11.125608,14.430704,10.300269,0.436093,0.016093,2.283466,341.471113,0.433012
208,7.180586,2.293734,13.819447,128.514856,5.932437,0.451752,0.008704,3.49832,2051.34842,0.390338,0.249982,0.004094,-99,-99,0.1902,506.979044,9757.938624,119.715662,2.144196,481.309604,1.331667,0.068489,6.144451,731.015549,1.276538,4.363338,0.679524,11.199359,229.199026,4.286657,0.029294,0.00003,0.921578,31460.22433,0.029278,0.196965,0.001382,2.380249,4657.836541,0.19378,0.104302,0.000435,1.703299,9386.311114,0.095728,5.711975,1.16213,12.818031,160.615053,5.619633,3.024758,0.366198,9.172544,323.6659,2.776121,0.84954,0.024914,4.962848,1084.835322,0.849071,139.825973,703.222437,63.337236,7.280119,136.843859,2.029324,0.163754,7.506543,433.524453,1.850564,96.885603,332.976509,52.786587,10.084039,95.175979,6.299319,1.503879,13.399427,159.400978,6.104357,0.930023,0.029851,5.192767,1009.697742,0.92962,0.704451,0.025971,4.29424,1776.064081,0.572961,26.970676,25.105105,27.963906,34.817164,26.958982,0.198032,0.001506,2.37382,4993.942344,0.191404
